qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
8642,1043,826,213,26,8,01:15.4,01:15.0,01:14.7
8643,1043,846,1,4,9,01:15.3,01:15.1,01:14.8
8644,1043,832,1,55,10,01:15.5,01:15.0,01:14.9
8645,1043,815,211,11,11,01:15.4,01:15.1,
8646,1043,839,4,31,12,01:15.4,01:15.2,
8647,1043,847,3,63,13,01:15.8,01:15.3,
8648,1043,20,6,5,14,01:15.6,01:15.4,
8649,1043,840,211,18,15,01:15.8,01:15.5,
8650,1043,154,210,8,16,01:15.9,,
8651,1043,825,210,20,17,01:15.9,,
8652,1043,8,51,7,18,01:16.0,,
8653,1043,849,3,6,19,01:16.0,,
8654,1043,841,51,99,20,01:16.2,,
8655,1044,840,211,18,1,02:07.5,01:53.4,01:47.8
8656,1044,830,9,33,2,01:57.5,01:50.3,01:48.1
8657,1044,815,211,11,3,02:07.6,01:54.1,01:49.3
8658,1044,848,9,23,4,01:59.4,01:52.3,01:50.4
8659,1044,817,4,3,5,02:05.6,01:54.3,01:51.6
8660,1044,1,131,44,6,02:07.6,01:52.7,01:52.6
8661,1044,839,4,31,7,02:06.1,01:53.7,01:52.6
8662,1044,8,51,7,8,02:01.2,01:53.8,01:52.7
8663,1044,822,131,77,9,02:07.0,01:53.8,01:53.3
8664,1044,841,51,99,10,02:07.3,01:53.4,01:57.2
8665,1044,846,1,4,11,02:07.2,01:54.9,
8666,1044,20,6,5,12,02:03.4,01:55.2,
8667,1044,832,1,55,13,02:07.5,01:55.4,
8668,1044,844,6,16,14,02:04.5,01:56.7,
8669,1044,842,213,10,15,02:05.6,01:58.6,
8670,1044,825,210,20,16,02:08.0,,
8671,1044,826,213,26,17,02:09.1,,
8672,1044,847,3,63,18,02:10.0,,
8673,1044,154,210,8,19,02:12.9,,
8674,1044,849,3,6,20,02:21.6,,
8675,1045,1,131,44,1,01:28.3,01:27.6,01:27.3
8676,1045,822,131,77,2,01:28.8,01:28.1,01:27.6
8677,1045,830,9,33,3,01:28.9,01:28.0,01:27.7
8678,1045,848,9,23,4,01:28.7,01:28.7,01:28.3
8679,1045,815,211,11,5,01:29.2,01:28.9,01:28.3
8680,1045,817,4,3,6,01:29.0,01:28.6,01:28.4
8681,1045,839,4,31,7,01:29.2,01:28.9,01:28.4
8682,1045,842,213,10,8,01:29.0,01:29.0,01:28.4
8683,1045,846,1,4,9,01:29.5,01:28.9,01:28.5
8684,1045,826,213,26,10,01:29.2,01:28.9,01:28.6
8685,1045,20,6,5,11,01:29.1,01:29.1,
8686,1045,844,6,16,12,01:29.1,01:29.2,
8687,1045,840,211,18,13,01:28.7,01:29.6,
8688,1045,847,3,63,14,01:29.3,01:31.2,
8689,1045,832,1,55,15,01:29.0,,
8690,1045,841,51,99,16,01:29.5,,
8691,1045,8,51,7,17,01:29.8,,
8692,1045,825,210,20,18,01:30.1,,
8693,1045,154,210,8,19,01:30.1,,
8694,1045,849,3,6,20,01:30.2,,
8695,1046,822,131,77,1,00:53.9,00:53.8,00:53.4
8696,1046,847,131,63,2,00:54.2,00:53.8,00:53.4
8697,1046,830,9,33,3,00:54.0,00:53.6,00:53.4
8698,1046,844,6,16,4,00:54.2,00:53.8,00:53.6
8699,1046,815,211,11,5,00:54.2,00:53.8,00:53.8
8700,1046,826,213,26,6,00:54.3,00:53.9,00:53.9
8701,1046,817,4,3,7,00:54.4,00:53.9,00:54.0
8702,1046,832,1,55,8,00:54.5,00:53.8,00:54.0
8703,1046,842,213,10,9,00:54.2,00:53.9,00:54.2
8704,1046,840,211,18,10,00:54.6,00:53.8,00:54.2
8705,1046,839,4,31,11,00:54.3,00:54.0,
8706,1046,848,9,23,12,00:54.6,00:54.0,
8707,1046,20,6,5,13,00:54.3,00:54.2,
8708,1046,841,51,99,14,00:54.5,00:54.4,
8709,1046,846,1,4,15,00:54.2,00:54.7,
8710,1046,825,210,20,16,00:54.7,,
8711,1046,849,3,6,17,00:54.8,,
8712,1046,851,3,89,18,00:54.9,,
8713,1046,8,51,7,19,00:55.0,,
8714,1046,850,210,51,20,00:55.4,,
8715,1047,830,9,33,1,01:36.0,01:35.6,01:35.2
8716,1047,822,131,77,2,01:35.7,01:35.5,01:35.3
8717,1047,1,131,44,3,01:35.5,01:35.5,01:35.3
8718,1047,846,1,4,4,01:36.0,01:35.8,01:35.5
8719,1047,848,9,23,5,01:36.1,01:35.7,01:35.6
8720,1047,832,1,55,6,01:36.5,01:36.2,01:35.8
8721,1047,826,213,26,7,01:36.5,01:36.2,01:36.0
8722,1047,840,211,18,8,01:36.5,01:36.1,01:36.0
8723,1047,844,6,16,9,01:35.9,01:35.9,01:36.1
8724,1047,842,213,10,10,01:36.5,01:36.3,01:36.2
8725,1047,839,4,31,11,01:36.8,01:36.4,
8726,1047,817,4,3,12,01:36.7,01:36.4,
8727,1047,20,6,5,13,01:36.7,01:36.6,
8728,1047,841,51,99,14,01:37.1,01:38.2,
8729,1047,815,211,11,15,01:36.0,,
8730,1047,8,51,7,16,01:37.6,,
8731,1047,825,210,20,17,01:37.9,,
8732,1047,847,3,63,18,01:38.0,,
8733,1047,850,210,51,19,01:38.2,,
8734,1047,849,3,6,20,01:38.4,,
